"1075047158196436992","2018-12-18 15:16:30","The federal government already contracts to produce vaccines and drugs for national emergencies. By publicly manufacturing generic drugs, my plan would:
💊Lower skyrocketing drug prices.
💊Increase competition in the generic drug market.
💊Help address urgent medicine shortages.","","264","1167"
"1075047156845817856","2018-12-18 15:16:30","The majority of generic prescription drugs are manufactured by just 2 companies. The lack of competition has twisted the market &amp; driven up prices. I’m introducing the Affordable Drug Manufacturing Act with @janschakowsky to fix this broken market &amp; bring down costs for families. https://t.co/KQibRL1CYf","","1056","3788"
"1074745066252578817","2018-12-17 19:16:06","It's been well over a year since Hurricane Maria devastated Puerto Rico, and the island still needs all the help it can get. I've been very glad to see small businesses in Massachusetts coming to the aid of our fellow US citizens.
https://t.co/I17AKjnSmE","","558","2041"
"1074689555343777794","2018-12-17 15:35:31","With Ryan Zinke finally out, his deputy could take over the Interior Dept. David Bernhardt, an ex Big Oil lobbyist, has spent his career working to poison our environment for profit. My plan to #EndCorruptionNow would keep this walking conflict of interest from getting promoted. https://t.co/usUXGSFjPf","","2155","6376"
"1074031436875923457","2018-12-15 20:00:23","This ruling can’t go into effect while we continue to fight it in the courts. You can still sign up for health insurance in 2019 – but you must do it today. Go to https://t.co/bTC9R5FnQK right now and #GetCovered. https://t.co/1jtKXrLfj4","","358","703"
"1074031429170987008","2018-12-15 20:00:21","Republicans have tried over &amp; over again to repeal the Affordable Care Act in Congress, &amp; failed every time. Now they’re trying to use the courts to strip health care from millions of Americans, including those with pre-existing conditions. We’ll fight this every step of the way. https://t.co/QfaoMnhTQF","","1235","3839"
"1074010162153840640","2018-12-15 18:35:51","Heartbroken for this child &amp; her family. Heartbroken that this is happening in the United States of America. Every person should be treated with dignity &amp; compassion, no matter which side of the border they come from. 

CBP must provide answers about how this tragedy happened. https://t.co/A0EpHk4X3P","","2522","9363"
"1073693957635403776","2018-12-14 21:39:22","I’m proud to partner with @repbenraylujan, @repmarkpocan, @RepStephenLynch, @CongBoyle, &amp; @janschakowsky on the Accountable Capitalism Act, which they introduced in the House yesterday. With their support, we’re closer to helping workers get the higher wages they deserve. https://t.co/JkXzB2ngd8","","195","732"
"1073650103599198208","2018-12-14 18:45:06","For years, I’ve been pushing @usedgov to discharge the loans of students who attended the shady #4profit, Corinthian Colleges. @BetsyDeVosEd tried every trick in the book to get out of it, but a judge over-ruled her. This is great news for students. https://t.co/9WVYkwWUlO","","2234","8350"
"1073592310850600961","2018-12-14 14:55:27","Honored to deliver the Commencement address this morning at @MorganStateU, an institution that cultivates strong leaders who fight for equality, justice and opportunity. Tune in live here: https://t.co/cdkpTRlZHB","","108","637"
"1073401229416558592","2018-12-14 02:16:10","I am proud to be an original co-sponsor of #SavannasAct. This bill is uncontroversial and a crucial step forward to address a tragic problem afflicting Native communities. The Senate has already passed it unanimously. The House should too. https://t.co/W5heJnwxO0","","792","2471"
"1073327179591749632","2018-12-13 21:21:55","It's time to hold our allies &amp; ourselves accountable for the devastation in Yemen. Today, we're 1 step closer. The Senate just passed S.J. Res 54, which I proudly co-sponsored, to end US support for Saudi Arabia's war.

Now, @SpeakerRyan &amp; @HouseGOP must stop dodging &amp; step up. https://t.co/xeDo0e9atY","","1378","5393"
"1073276502169542656","2018-12-13 18:00:33","RT @SenateDems: Saturday is the last day to enroll, re-enroll, or change your health insurance for 2019!
 
Don’t wait! #GetCovered today: h…","","304","0"
"1073231337836945409","2018-12-13 15:01:05","The housing crisis is especially hard on communities of color that have faced decades of discrimination. My bill, introduced in the House by @RepRichmond, @RepGwenMoore, @RepBarbaraLee, and @RepCummings, would help families buy homes and close the racial wealth gap. https://t.co/8aTRf0HJrd","","505","1684"
"1072978496845172736","2018-12-12 22:16:23","RT @RepBonamici: Today, @SenWarren and I led our House and Senate colleagues in calling on Sec. DeVos to rescind the decision to reinstate…","","136","0"
"1072948421772935168","2018-12-12 20:16:52","Dictators around the world are shelling out millions of dollars to Washington lobbyists to try and curry favor with @realDonaldTrump. My plan to #EndCorruptionNow would ban Americans from lobbying on behalf of foreign governments. https://t.co/WabWQEYx8T","","3333","10215"
"1072898496217391105","2018-12-12 16:58:29","Last year, @WellsFargo CEO Tim Sloan told me he really values his employees. Since then, he’s announced plans to fire more than 20k of them while dedicating $60 billion to stock buybacks for shareholders (like himself). I’d say it’s pretty clear what he values. https://t.co/WaUzu2fZqk","","3086","7391"
"1072872844437147648","2018-12-12 15:16:33","RT @RepBarbaraLee: Incredibly proud to support @SenWarren &amp; @RepRichmond’s American Housing &amp; Economic Mobility Act. This bill is a roadmap…","","225","0"
"1072579790002159617","2018-12-11 19:52:04","My American Housing &amp; Economic Mobility Act would cut rents by 10%, invest in people living in historically redlined communities, &amp; create 1.5M jobs. I'm proud to join @OfficialCBC Chairman @RepRichmond as he introduces it in the House today. Tune in now: https://t.co/2whhq2QIb3","","365","1306"
"1072555885417897989","2018-12-11 18:17:04","From reporters and editors to press operators and custodial staff, workers at the @DailyHampGaz and the @ValleyAdvocate produce high-quality local journalism. They have the right to make their voices heard and unionize. I'm with them in this fight. https://t.co/mvK6Ug2vtr","","116","543"
"1072533385820684289","2018-12-11 16:47:40","Just like the hateful terrorism of Al Qaeda and ISIS, domestic right-wing terrorism is completely incompatible with our American values. It is a threat to American safety and security, and we must not tolerate it in the United States. https://t.co/nvcRspSukv","","1875","6680"
"1072246340850200576","2018-12-10 21:47:03","The generic drug market is broken. Companies are allegedly colluding behind the scenes to keep prices high, while American families pay the price.
 
Later this month, I'll introduce new legislation to help put a stop to this &amp; bring down costs for patients.https://t.co/5FumGFxlgd","","2077","5885"
"1072190396191653889","2018-12-10 18:04:45","There are just 5 days left to #GetCovered for 2019. Go to https://t.co/bTC9R5FnQK to find a plan that works for you and your family! https://t.co/2axPyb5SYh","","894","1651"
"1071906118941753346","2018-12-09 23:15:08","As head of the @EPA, Andrew Wheeler is supposed to regulate the coal industry. Instead, the former coal lobbyist is making it easier for his buddies to pollute our air. My plan to #EndCorruptionNow would slam the revolving door shut on ex-lobbyists like Wheeler. https://t.co/geMJTnkYSe","","3282","10370"
"1071828271678005248","2018-12-09 18:05:48","Our brave firefighters truly do put their lives on the line, each and every day they’re on the job. My heart goes out to the entire @WorcesterFD, as well as the family and friends of Firefighter Christopher Roy. https://t.co/wgRtsy0vIN","","293","1626"
"1071494721372151808","2018-12-08 20:00:23","I saw firsthand how @DHSgov separated mothers from their babies in detention. The world watched as they tear gassed migrant children seeking asylum. None of it has made our country any safer – and neither will spending billions of taxypayer dollars on a border wall. https://t.co/wsaTOHZEZj","","8793","17938"
"1071188819087683589","2018-12-07 23:44:50","On National Pearl Harbor Remembrance Day, I’m thinking of Betty, and the millions of Americans who stepped up to serve when their country needed them most. Thank you for your service. https://t.co/5vKj16W51d","","131","819"
"1071188196489420801","2018-12-07 23:42:22","The US Cadet Nurse Corps Service Recognition Act will recognize former Cadet Nurses’ service to our country and provide them with honorable discharges, ribbon and medal privileges, and burial privileges. https://t.co/Fa5MeUcwlX","","159","842"
"1071187955144904704","2018-12-07 23:41:24","Betty Beecher was one of 120,000 women who served as Cadet Nurses during WWII. I talked with her about her years of service, and my bipartisan bill to honor America’s Cadet Nurses. https://t.co/C1jPJ0lVBf","","351","1695"
"1071050503826628608","2018-12-07 14:35:13",".@FEMA should be using taxpayer dollars to repair homes in Puerto Rico that were destroyed after Hurricane Maria – not helping companies with ties to @realDonaldTrump line their own pockets. I’m calling on @DHSOIG to investigate. https://t.co/hhUmv4uGtc","","3393","8501"
"1070815616251150338","2018-12-06 23:01:52","The VA is supposed to serve the healthcare needs of America's veterans – not the business interests of @realDonaldTrump's Mar-a-Lago cronies. I've already gotten an independent gov’t watchdog to investigate, and I’ll keep pushing the @VetAffairsOIG to fully address this scandal. https://t.co/PI3ZV7ytHV","","2394","6107"
"1070762797670244352","2018-12-06 19:31:59","Kathy Kraninger has no interest in fighting for American families &amp; zero experience standing up for consumers. The @SenateGOP just voted to put her in charge of the @CFPB anyway.

Kraninger may be on the side of cheating companies – but I won't stop fighting for working families. https://t.co/cAgLIFxJJp","","1409","3210"
"1070715620877053954","2018-12-06 16:24:31","US firms shouldn’t do the dirty work of repressive regimes and ruthless dictators. My plan to #EndCorruptionNow would ban Americans from lobbying on behalf of foreign governments. If other countries want to make their case, they can use their diplomats. https://t.co/6w2Ce2fAyV","","468","1307"
"1070715619060932614","2018-12-06 16:24:31","Last week, I asked MSL Group and other US lobbying firms to explain their work representing the interests of Saudi Arabia in the wake of Jamal Khashoggi’s murder. MSL responded that they’re continuing business as usual and still working for the Saudis. https://t.co/GoW1WoJkbD https://t.co/Bw5zw8CJBU","","226","494"
"1070715617920147457","2018-12-06 16:24:30","Saudi Arabia used American lobbyists to rent hundreds of Trump hotel rooms and dupe veterans into secretly pushing the Saudis' agenda. Bribing @realDonaldTrump is unconstitutional – but tricking veterans into lobbying for Saudi Arabia is totally legal. It shouldn't be. https://t.co/hMYba3dCR1","","2346","6040"
"1070144271301398528","2018-12-05 02:34:11","My plan to #EndCorruptionNow is the most ambitious anti-corruption legislation since Watergate. @RepJayapal &amp; @RepSarbanes have now introduced it in the House. We're working together to make sure our government really represents the American people. https://t.co/cnHJji18EK","","973","3048"
"1070114055078187011","2018-12-05 00:34:07","We can't lose track of all of @WellsFargo’s scandals. Because on the end of every fake account or improper foreclosure is a person who suffers real harm. I'm still fighting to hold Wells Fargo and its executives accountable for the damage they've done. https://t.co/pEAEAhzjt2","","2101","6446"
"1070018877801811969","2018-12-04 18:15:55","The deadline for many Americans to sign up for health insurance is December 15th. Don't put this off. Go to https://t.co/bTC9R5FnQK and #GetCovered – today! https://t.co/OaT14EnOSV","","1450","2179"
"1069637988471193600","2018-12-03 17:02:24","American workers have helped create record corporate profits – but their wages have stayed flat for decades as companies reward CEOs and wealthy shareholders instead. My Accountable Capitalism Act would empower workers and help them get what they deserve. https://t.co/ttKkOXPsIu","","1402","4083"
"1069363641294745602","2018-12-02 22:52:14","Massachusetts grieves with the family and loved ones of Judge Joseph Tauro, who will be remembered for his tireless pursuit of justice for the marginalized and forgotten.
https://t.co/2BBDupDGiR","","336","1450"
"1069274926803226625","2018-12-02 16:59:43","I'm glad that @HouseDemocrats are planning to make anti-corruption a priority in the next Congress. Together, we can make our government work for everyone, not just the wealthy and well-connected. We can #EndCorruptionNow. https://t.co/4bRBnZMM4v","","2835","10251"
"1068891187141124097","2018-12-01 15:34:52","George H.W. Bush was an American patriot who lived his life and served our country with dignity. From joining the Navy during WWII to the presidency, his devotion to public service was unmatched. Bruce and I send our heartfelt condolences to his family.","","1390","11056"
"1068633406395813889","2018-11-30 22:30:32","We can start by passing my bill with @MarkWarner to impose massive, mandatory penalties on companies like @Equifax that expose people's personal information. We can’t allow companies to get away with leaving sensitive data vulnerable to hackers and thieves.https://t.co/s95R4Do8x1","","581","1900"
"1068633405494124544","2018-11-30 22:30:32","CEOs won’t take protecting our data seriously unless their own jobs are on the line. Instead of working to give giant companies like @Marriott even bigger handouts, Congress should focus on holding them accountable for these giant screw-ups. https://t.co/opDufhhLIT","","720","2232"
"1068585748516036609","2018-11-30 19:21:10","It’s time to #EndCorruptionNow. We can do it by passing my Anti-Corruption and Public Integrity Act, which was just introduced in the House by @RepJayapal. Together, we can make Washington start working for the American people again. https://t.co/6w2Ce2fAyV","","453","1701"
"1068585326673870849","2018-11-30 19:19:29","If you’re elected to public office, your job is to serve the public. Full stop. That’s why I’m working with @HouseDemocrats and @House_DRTF to advance legislation that ensures public officials work for the public interest.","","447","2256"
"1068584870950125568","2018-11-30 19:17:41","This is exactly why we should require candidates to release their tax returns when running for federal office, and prevent Presidents from owning business empires on the side. My bill to #EndCorruptionNow would do both. https://t.co/IOnB9zehDl","","968","3261"
"1068584477541175297","2018-11-30 19:16:07","No candidate should be able to negotiate a business deal with a foreign adversary while running for office. But that’s exactly what @realDonaldTrump did, according to his ex-crony Michael Cohen. This is a textbook case of corruption. https://t.co/NnTNgsPpLX","","4856","15089"
"1068546711327518720","2018-11-30 16:46:03","I wrote about how we can pursue a foreign policy that keeps our country secure and serves American workers, not just wealthy elites. It won't be easy – but I believe we can do it together. https://t.co/p5d7THamrr","","414","1607"
"1068335833567162368","2018-11-30 02:48:06","Earlier today, I talked about my vision for a foreign policy that works for all Americans. I believe we can defend our democracy and fight for our workers at the same time. Read my full speech here: ​
https://t.co/eN8yxO4quN","","300","1043"
"1068320430149328896","2018-11-30 01:46:53","Thomas Farr never should have been nominated for a federal judgeship in the first place. @SenatorTimScott's decision to vote no on Farr will keep him off the bench for now. We'll keep fighting to stop nominees like Farr from tilting our courts in favor of the rich and powerful. https://t.co/BitjOhONzM","","1026","4979"
"1068298472225419270","2018-11-30 00:19:38","Working families need a @CFPB Director with a proven track record of fighting for consumers. Someone who is willing to go after companies that cheat them. Kathy Kraninger is not that person. I’m calling on my Senate colleagues to reject her nomination. https://t.co/ENHK7AX0OI","","330","964"
"1068251924447850496","2018-11-29 21:14:40","Americans are an adaptive, resilient people, and we have met hard challenges head on before. We can work together, as we have before, to strengthen democracy at home and abroad. We can build a foreign policy that works for all Americans, not just wealthy elites.","","131","577"
"1068251819653107712","2018-11-29 21:14:15","55 years ago, when President John F. Kennedy spoke at @AmericanU, he said that, “our problems are manmade--therefore, they can be solved by man.” The same is true today. 

(OK, I’d add that they can also be solved by women, too.)","","202","890"
"1068251425095000066","2018-11-29 21:12:41","The time for holding back is over. Patriots of every political persuasion must stand up to this type of behavior. Americans must demonstrate to @realdDonaldTrump and to the world that we are not sliding toward autocracy – not without a fight.","","106","380"
"1068251233675296768","2018-11-29 21:11:55",".@realDonaldTrump’s actions and instincts align with those of authoritarian regimes around the globe. And he is aided and abetted every step of the way by Republican politicians too pleased with his judicial appointments and tax cuts to stand up for fundamental American values.","","205","630"
"1068250544958054400","2018-11-29 21:09:11","Here’s the thing about authoritarian governments – they are rotten from the inside out. Authoritarian leaders talk a big game, but their system is rotten because, by its very design, it stacks the decks for the wealthy and depends on corruption in order to survive.","","163","523"
"1068249886221574150","2018-11-29 21:06:34","It also requires us to speak out against hateful rhetoric that fuels domestic terrorism of all kinds. We must speak plainly about all of these incidents. Just like the hateful terrorism of Al Qaeda &amp; ISIS, domestic right-wing terrorism is completely incompatible with US values.","","89","315"
"1068249681560518663","2018-11-29 21:05:45","We must remain vigilant and fight for our democracy every single day. That starts with protecting our elections and democratic processes, and making it clear that there will be severe consequences for those – foreign or domestic – who meddle, hack, or undermine them.","","102","340"
"1068249442405502984","2018-11-29 21:04:48","Investments at home strengthen the economy, but they also serve national security. A 21st century industrial policy, for example, would produce good jobs that provide dignity, respect, and a living wage, and it would also reinforce US international economic power.","","46","187"
"1068249089886822401","2018-11-29 21:03:24","A foreign policy that works for all Americans must recognize that America can project power abroad only if we are strong and secure at home. But every day, shortsighted domestic policies are weakening our national strength.","","58","230"
"1068248974442852352","2018-11-29 21:02:57","Let me propose three core nuclear security principles: 
1. No new nuclear weapons. 
2. More international arms control, not less.
3. No first use.","","188","529"
"1068248794259701760","2018-11-29 21:02:14","America should also be reinvesting in diplomacy. Foreign policy shouldn't be run exclusively by the Pentagon. Yes, we should expect our partners to pay their fair share. But diplomacy isn't about charity; it's about advancing US interests.","","60","248"
"1068248660650135554","2018-11-29 21:01:42","It is time to identify which programs actually benefit American security in the 21st century, and which merely line the pockets of defense contractors. Then pull out a sharp knife and make some cuts.","","74","264"
"1068248525102874624","2018-11-29 21:01:10","The defense industry will inevitably have a seat at the table – but they shouldn’t get to own the table. US security and values should come ahead of the profit margins of private companies.","","56","235"
"1068248357573939200","2018-11-29 21:00:30",".@realDonaldTrump has refused to halt arms sales to Saudi Arabia in part because he's more interested in appeasing defense contractors than holding the Saudis accountable for murdering a @washingtonpost journalist or for the thousands of Yemeni civilians killed by those weapons.","","147","331"
"1068248011543842816","2018-11-29 20:59:07","How do we responsibly cut back? We can start by ending the stranglehold of defense contractors on our military policy. It’s clear that the Pentagon is captured by defense contractors – and taxpayers are picking up the bill.","","104","370"
"1068247866752286721","2018-11-29 20:58:33","Let’s cut our bloated defense budget. The US will spend more than $700 billion on defense this year alone. That is more than President Reagan spent during the Cold War. If more money for the Pentagon could solve our security challenges, we would have solved them by now.","","123","398"
"1068247709172334592","2018-11-29 20:57:55","Let’s make sure that the three brave Americans killed in Afghanistan this week, including one who grew up in Boston, are the last Americans to lose their lives in this war. It’s time to bring our troops home from Afghanistan – starting now.","","69","284"
"1068247462941548546","2018-11-29 20:56:56","Yes, we can – and we we must – continue to be vigilant about the threats of terrorism, whether from Afghanistan or anywhere else. But rather than fighting in an Afghan civil war, let’s help them reach a realistic peace settlement that halts the violence and protects our security.","","52","227"
"1068246648567070720","2018-11-29 20:53:42","For nearly 2 decades, this country has been mired in a series of wars – conflicts that sap American strength. The human costs of these wars has been staggering: more than 6,900 Americans killed, another 52k wounded. Many more who live every day with the invisible scars of war.","","77","311"
"1068246488243978242","2018-11-29 20:53:04","All three of my brothers served in the military. I know that our servicemembers and their families are smart, tough, and resourceful. But a strong military should act as a deterrent so that most of the time, we won’t have to use it.","","56","283"
"1068246169476890624","2018-11-29 20:51:48","Just last week, our own government said that climate change is already happening and will dramatically endanger the world we share. The threat is real and existential – and we need to take action, now.","","65","297"
"1068246005429223425","2018-11-29 20:51:09","Our economic policies should also address the challenges of today’s interconnected world, including areas like corruption, privacy and data rights, and climate change.","","52","268"
"1068245828580622336","2018-11-29 20:50:27","We need a new approach to trade, and it should begin with a simple principle: our policies should not prioritize corporate profits over American paychecks.  That should be true for NAFTA and true for every deal we cut.","","75","285"
"1068245704861192192","2018-11-29 20:49:57",".@realDonaldTrump grabs headlines railing against @GM’s plans to axe thousands of American jobs in Ohio and Michigan – but his actual policies aren’t stopping them or other like them from continuing to put corporate profits ahead of American workers. It’s time for real change.","","98","322"
