"Gloria Romero","Los Angeles, CA","False","1083819078077186048","2019-01-11 20:12:59","RT @Hamletgarcia17: @schoolchoicewk Thank you  @schoolchoicewk #schoolchoice provide  hope and a future to our children","","4","0"
"valpal1957","","False","1083818725189525504","2019-01-11 20:11:35","RT @1ReformAlliance: ""We have higher expectations of our children because of the significant investment we are putting into their growth an…","","1","0"
"Hamlet Garcia","PHILADELPHIA  PA  ","True","1083818704423522304","2019-01-11 20:11:30","@schoolchoicewk Thank you  @schoolchoicewk #schoolchoice provide  hope and a future to our children","Place(full_name='Philadelphia, PA', attributes={}, url='https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json', contained_within=[], country='United States', _api=<tweepy.api.API object at 0x7f0665dda9b0>, name='Philadelphia', bounding_box=BoundingBox(coordinates=[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]], _api=<tweepy.api.API object at 0x7f0665dda9b0>, type='Polygon'), country_code='US', id='e4a0d228eb6be76b', place_type='city')","4","2"
"Delegate Paul Espinosa","Delegate - 66th District","False","1083817527988371459","2019-01-11 20:06:49","RT @ExcelinAction: The status quo is no longer good enough. It's time to try something new. #schoolchoice #WVed @CardinalWV https://t.co/ov…","","4","0"
"IL School Choice","","False","1083816323149430786","2019-01-11 20:02:02","RT @ChoiceMediatv: Future of Illinois Private School Choice Program Shaky as Democrats Look to Defund It https://t.co/2efghK0dZ5 via @colem…","","2","0"
"School Choice Nebraska","Nebraska, USA","False","1083814821647257600","2019-01-11 19:56:04","We launched our first podcast episode today! After we edited out all the ""ums,"" it's less than 10 minutes long, so you can listen to it while you fold a single load of laundry. :) #SchoolChoice #ITrustParents https://t.co/mE5rDDv80M","","1","2"
"Battle Map","","False","1083814721252405248","2019-01-11 19:55:40","RT @NealMcCluskey: ""It wasn’t capitalism that stripped religion from public schools..."" Correct. Nor, tho, was it ""activist courts,"" @SenMi…","","2","0"
"Ben DeGrow","Midland, MI","False","1083812529938317313","2019-01-11 19:46:58","Celebrate National #SchoolChoice Week at Michigan Capitol with student showcase on Wed., Jan. 23 @MackinacCenter @SchoolChoiceWk @MICharters @EdTechMI @PSOMichigan @MiNonPub  https://t.co/M5JQwLr1fw https://t.co/EEjnKEp9P5","","2","5"
"Kathy_Rago","New Hampshire","False","1083812407011672066","2019-01-11 19:46:28","RT @HSISanAntonio: In honor of National School Choice Week, Student Ambassadors share why they LOVE Harmony. #HarmonyProud #schoolchoice ht…","","6","0"
"Sabine Kite","","False","1083812283380367360","2019-01-11 19:45:59","RT @stoke_college: Open Mornings are coming up!  February 8th Prep School and February 9th Senior School and Sixth Form from 9:30 am on bot…","","4","0"
"Stoke College","Suffolk, England","False","1083812055512203264","2019-01-11 19:45:04","Open Mornings are coming up!  February 8th Prep School and February 9th Senior School and Sixth Form from 9:30 am on both days #schoolopenday #prep #seniorschool #sixthform #Suffolk #visitclare #Cambridge  #iloveboarding #isa #internationalparent #boardingschool #SchoolChoice","","4","2"
"Real Patrick Tuohey","Kansas City, Missouri","False","1083811300155817992","2019-01-11 19:42:04","RT @ShowMe: If policymakers want to move #MissouriForward it is time for our state to join 43 other states that welcome #schoolchoice throu…","","1","0"
"alli","","False","1083810317795233797","2019-01-11 19:38:10","RT @Hamletgarcia17: A way to lessen bureaucratic is to add competition and choice in public schools. I support  #schoolchoice #Vouchers #ed…","","131","0"
"Jessica Franco","Thousand Oaks, CA","False","1083809186234929158","2019-01-11 19:33:40","RT CompassCs: RT lewis1jj: Gearing up for #SchoolChoiceWeek! Excited to learn more about our CompassCs &amp; RealmCharter plans from CCS_DanielleD to celebrate #schoolchoice in a few weeks! #ChartersWork #ChooseCompass #Homeschooling #OnlineLearning #ScholarCentered #ScholarsFir…","","0","0"
"Jessica Franco","Thousand Oaks, CA","False","1083809180467769344","2019-01-11 19:33:39","RT CompassCs: RT lewis1jj: Representing CompassCs at the AADUSDStayGold Board of Trustees meeting! We have our Public Hearing on the renewal of our CCS of #LA charter. Wish us luck! #ChartersWork #ChooseCompass #DiscoverCharterSchools #ScholarCentered #ScholarsFirst #SchoolChoice","","0","0"
"Beth Sneyd","California, USA","False","1083808862099197957","2019-01-11 19:32:23","RT lewis1jj: Gearing up for #SchoolChoiceWeek! Excited to learn more about our CompassCs &amp; RealmCharter plans from CCS_DanielleD to celebrate #schoolchoice in a few weeks! #ChartersWork #ChooseCompass #Homeschooling #OnlineLearning #ScholarCentered #ScholarsFirst #VirtualLearning","","0","0"
"Beth Sneyd","California, USA","False","1083808858588545025","2019-01-11 19:32:22","RT lewis1jj: Representing CompassCs at the AADUSDStayGold Board of Trustees meeting! We have our Public Hearing on the renewal of our CCS of #LA charter. Wish us luck! #ChartersWork #ChooseCompass #DiscoverCharterSchools #ScholarCentered #ScholarsFirst #SchoolChoice","","0","0"
"Compass Charters","California","False","1083808644540428289","2019-01-11 19:31:31","RT @lewis1jj: Gearing up for #SchoolChoiceWeek! Excited to learn more about our @CompassCs &amp; @RealmCharter plans from @CCS_DanielleD to cel…","","3","0"
"Compass Charters","California","False","1083808587854405632","2019-01-11 19:31:18","RT @lewis1jj: Representing @CompassCs at the @AADUSDStayGold Board of Trustees meeting! We have our Public Hearing on the renewal of our CC…","","3","0"
"Andrés🧬","","False","1083808359176957952","2019-01-11 19:30:23","RT @Hamletgarcia17: A way to lessen bureaucratic is to add competition and choice in public schools. I support  #schoolchoice #Vouchers #ed…","","131","0"
"TX School Choice","","False","1083806256387756032","2019-01-11 19:22:02","RT @HSISanAntonio: In honor of National School Choice Week, Student Ambassadors share why they LOVE Harmony. #HarmonyProud #schoolchoice ht…","","6","0"
"Show-Me Institute","Missouri","False","1083806248028405760","2019-01-11 19:22:00","If policymakers want to move #MissouriForward it is time for our state to join 43 other states that welcome #schoolchoice through #CharterSchools. #MOBlueprint #moleg

https://t.co/3DNAM4s686 https://t.co/JRHHnecXRB","","1","0"
"Jessica Bass","Trenton NJ","False","1083805454474637312","2019-01-11 19:18:51","RT @Hamletgarcia17: A way to lessen bureaucratic is to add competition and choice in public schools. I support  #schoolchoice #Vouchers #ed…","","131","0"
"The Reform Alliance","Little Rock, AR","False","1083805276023730176","2019-01-11 19:18:08","RT @schoolchoicewk: When students find their ideal #schoolchoice, it shows! Thank you @HSISanAntonio for sharing. https://t.co/tBAG0xRrvi","","3","0"
"Andrew R. Campanella","Santa Rosa Beach, FL","True","1083804021725511680","2019-01-11 19:13:09","RT @HSISanAntonio: In honor of National School Choice Week, Student Ambassadors share why they LOVE Harmony. #HarmonyProud #schoolchoice ht…","","6","0"
"Hamlet Garcia","PHILADELPHIA  PA  ","True","1083803252611842050","2019-01-11 19:10:06","A way to lessen bureaucratic is to add competition and choice in public schools. I support  #schoolchoice #Vouchers #education https://t.co/hCBvrv0CvH","Place(full_name='Philadelphia, PA', attributes={}, url='https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json', contained_within=[], country='United States', _api=<tweepy.api.API object at 0x7f0665dda9b0>, name='Philadelphia', bounding_box=BoundingBox(coordinates=[[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]], _api=<tweepy.api.API object at 0x7f0665dda9b0>, type='Polygon'), country_code='US', id='e4a0d228eb6be76b', place_type='city')","131","213"
"Collier Charter Academy","Naples, FL","False","1083803054976176135","2019-01-11 19:09:19","2019-2020 Open Enrollment #schoolchoice  @CSUSAhq https://t.co/aauUQOuN96","","0","1"
"ACE Scholarships","Denver, CO","False","1083802841913806848","2019-01-11 19:08:28","""We all want students to succeed, so let’s finally give them the tools to do so."" 

In Kansas, ACE Scholarships partners with 54 private schools supporting 374 children and families on scholarship.#schoolchoice https://t.co/RWSbPtOZc0","","0","1"
"The Reform Alliance","Little Rock, AR","False","1083801011284774913","2019-01-11 19:01:11","""We have higher expectations of our children because of the significant investment we are putting into their growth and education.” Could #homeschooling create higher standards for #students? These parents seem to think so. #SchoolChoice
Read more &gt;&gt; https://t.co/DlN5uQ5sNM","","1","0"
"Rebecca MacAlpine","California, USA","False","1083800974462832640","2019-01-11 19:01:03","RT @lewis1jj: Congratulations Airis for taking 1st place in the @myhero #International #FilmFestival! @CALcharters @calvirtualed @EnergyBus…","","4","0"
"Choice Media","Hoboken, NJ","False","1083799464106749952","2019-01-11 18:55:02","OPINION: Parents Have a Right to Educational Options for Their Kids https://t.co/PPmSBpolBI @InezFeltscher #SchoolChoice","","0","0"
"J.J. Lewis","Simi Valley, CA","False","1083799316878114816","2019-01-11 18:54:27","Congratulations Airis for taking 1st place in the @myhero #International #FilmFestival! @CALcharters @calvirtualed @EnergyBusSchool @lacoeinfo #ChartersWork #ChooseCompass #OnlineLearning #ScholarCentered #ScholarsFirst #SchoolChoice #VirtualLearning https://t.co/w8UE80vNAk","","4","6"
"Bishop On Air","Springfield Illinois USA","False","1083797147739480064","2019-01-11 18:45:50","RT @ChoiceMediatv: Future of Illinois Private School Choice Program Shaky as Democrats Look to Defund It https://t.co/2efghK0dZ5 via @colem…","","2","0"
"Nicole Fournier","New Hampshire, USA","False","1083796820541820928","2019-01-11 18:44:32","schoolchoiceweek #schoolchoice #nationalschoolchoiceweek2018 Im celebrating school choice week because… https://t.co/uFFxRXwPZ9","","0","0"
"School Reform News","Chicago, Illinois","False","1083795464359690241","2019-01-11 18:39:09","#SchoolChoice works https://t.co/LQFy0tEWOy","","0","0"
"School Reform News","Chicago, Illinois","False","1083795266543779840","2019-01-11 18:38:22","2019 #SchoolChoice #EducationChoice Policy https://t.co/xuZusv4nnr","","0","0"
"Corey A. DeAngelis","Washington, DC","False","1083794768197550080","2019-01-11 18:36:23","RT @NHEdChoice: Concerned about young people's #MentalHealth? #EducationalOpportunities can #MakeTheDifference! https://t.co/kPTcsiMZSg @De…","","1","0"
"Matthew Ladner","Phoenix Arizona","False","1083794466429898753","2019-01-11 18:35:11","RT @AdamPeshek: 100+ in line for open enrollment at high school in Phoenix. #SchoolChoice https://t.co/ogBEng728x","","1","0"
"TheBestSchools.org","Georgetown, KY","False","1083793473281683456","2019-01-11 18:31:14","A funny thing happened when Sweden went to a school voucher system… 
https://t.co/i5JrLObjRq 
#schoolchoice #resist","","0","0"
"Neal McCluskey","Washington, DC","False","1083792910494117889","2019-01-11 18:29:00","""It wasn’t capitalism that stripped religion from public schools..."" Correct. Nor, tho, was it ""activist courts,"" @SenMikeLee. It was that public schools force diverse people together, &amp; religious minorities needed protection https://t.co/Pjsoup2deW Equality needs #SchoolChoice","","2","0"
"New City School Harrisburg","Harrisburg, PA","False","1083791074626334720","2019-01-11 18:21:42","RT @schoolchoicewk: @NewCityHbg You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/H3V…","","1","0"
"School Choice Week","","True","1083790655611199488","2019-01-11 18:20:02","@nicmcdonagh You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","0","0"
"School Choice Week","","True","1083790018764775425","2019-01-11 18:17:30","When students find their ideal #schoolchoice, it shows! Thank you @HSISanAntonio for sharing. https://t.co/tBAG0xRrvi","","3","7"
"Mater Lakes Academy","Hialeah, FL","False","1083789744528674818","2019-01-11 18:16:25","FBLA competed at their district 25 competition today at Johnson and Wales University. #FBLA #SchoolChoice #TeamLakes 🐻 @fblamla Good luck Bears! https://t.co/IfGu9twWD0","","0","0"
"The Reform Alliance","Little Rock, AR","False","1083789344102641665","2019-01-11 18:14:50","RT @P_Diddy_Wolf: For my friends in Central Arkansas, join us for this great #SchoolChoice event! https://t.co/KjpRUoY7A2","","1","0"
"Patrick Wolf","Fayetteville, AR","False","1083789179270713346","2019-01-11 18:14:10","For my friends in Central Arkansas, join us for this great #SchoolChoice event! https://t.co/KjpRUoY7A2","","1","1"
"Andrew R. Campanella","Santa Rosa Beach, FL","True","1083788202291486720","2019-01-11 18:10:17","RT @im4schoolchoice: Join the #schoolchoice Tweetup! - National School Choice Week https://t.co/1d56IRhLHC","","1","0"
"School Choice Week","","True","1083788141939642368","2019-01-11 18:10:03","@PE_stayactive You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","0","1"
"School Choice Week","","True","1083786781802278912","2019-01-11 18:04:39","@HSISanAntonio Thank you for sharing such a great video and for joining the #schoolchoice celebration!","","0","0"
"MarcyStageRight","United States","False","1083785992195137536","2019-01-11 18:01:30","‘Education is Political’: Neutrality in the Classroom Shortchanges Students https://t.co/yBJLTobLKA Public schools are the shame of this nation. They teach nothing. They are sinecures for Democrats. #SchoolChoice","","0","0"
"The Power Of Choice","","False","1083785938675871744","2019-01-11 18:01:18","Join the #schoolchoice Tweetup! - National School Choice Week https://t.co/1d56IRhLHC","","1","5"
"MarcyStageRight","United States","False","1083785568138350592","2019-01-11 17:59:49","@paulsperry_ #SchoolChoice","","0","0"
"HSI-San Antonio","San Antonio, TX","False","1083784795421925376","2019-01-11 17:56:45","In honor of National School Choice Week, Student Ambassadors share why they LOVE Harmony. #HarmonyProud #schoolchoice https://t.co/9oY2oCEeMd","","6","12"
"School Choice Week","","True","1083783357086003202","2019-01-11 17:51:02","@KimS_White You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","0","1"
"DeplorableDregPoppinator","Texas, USA","False","1083782584734232577","2019-01-11 17:47:58","RT @IWF: Parents ought to be in the driving seat when their kids confront sensitive issues. Instead, progressive activists in California ha…","","2","0"
"Andrew R. Campanella","Santa Rosa Beach, FL","True","1083780618201300994","2019-01-11 17:40:09","This is a great, fun, easy tool to use, regardless of how you are celebrating National School Choice Week. Check it out! #schoolchoice https://t.co/YAfqRRo5wu https://t.co/0SLxJLbY0s","","0","0"
"School Choice Week","","True","1083780579869552642","2019-01-11 17:40:00","@NewCityHbg You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/H3VWnFh8Zl","","1","0"
"Ameerah Palacios, APR","Nashville, TN","True","1083778100754898945","2019-01-11 17:30:09","Design with Care: School Information Displays Can Impact School Choices https://t.co/SvZlhQyDEB #trends #schoolchoice #education https://t.co/lK6o4obk9J","","0","0"
"School Choice Week","","True","1083778097823080451","2019-01-11 17:30:08","@gballeng You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","0","1"
"Choice Media","Hoboken, NJ","False","1083777560859811840","2019-01-11 17:28:00","Future of Illinois Private School Choice Program Shaky as Democrats Look to Defund It https://t.co/2efghK0dZ5 via @colemanedwards @BishopOnAir #SchoolChoice","","2","1"
"School Choice Week","","True","1083775550668312576","2019-01-11 17:20:01","@MinnOAK You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","1","1"
"Nicole Fournier","New Hampshire, USA","False","1083775098182606851","2019-01-11 17:18:13","schoolchoiceweek #schoolchoice  Thank you so much for my free #schoolchoiceweek awareness kit! I cant wait to put kids first and raise awareness for the many ways our children can learn… https://t.co/T2sWB9wbiW","","0","0"
"Sylvester Kabajani","Windhoek","False","1083774039892680704","2019-01-11 17:14:01","RT @stdebbie: Don't go hungry becos u paying for a private school, thinking that's the only way ur intelligent child can get good education…","","1","0"
"J.J. Lewis","Simi Valley, CA","False","1083773068558794752","2019-01-11 17:10:09","Thank you @JohnCVargas for serving on our @CompassCs #CCSBOD &amp; helping us move the needle in #education! Appreciate your #leadership as our board chair! #ChartersWork #ScholarCentered #ScholarsFirst #SchoolBoardMonth #SchoolChoice @CALcharters @charterdevctr @quality_schools https://t.co/zzJcffwc4b","","1","2"
"School Choice Week","","True","1083773043879620609","2019-01-11 17:10:03","@Hamletgarcia17 You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","3","2"
"ARParentSchoolChoice","Arkansas","False","1083772295469060096","2019-01-11 17:07:05","We are also very much looking forward to National @schoolchoicewk 2019! So glad to have organizations like @1ReformAlliance to provide such fun and educational events! #SchoolChoice #Ared https://t.co/LschXfeYk6","","0","1"
"ARParentSchoolChoice","Arkansas","False","1083771591102791686","2019-01-11 17:04:17","RT @ExcelinAction: The status quo is no longer good enough. It's time to try something new. #schoolchoice #WVed @CardinalWV https://t.co/ov…","","4","0"
"Westside High School","Houston, TX","False","1083771052562497537","2019-01-11 17:02:09","RT @HoustonISD: 🗣 PARENTS: #HISD to make applications for school choice program transfers available online. The online application will be…","","6","0"
"School Choice for NH","New Hampshire","False","1083771026058678273","2019-01-11 17:02:02","Concerned about young people's #MentalHealth? #EducationalOpportunities can #MakeTheDifference! https://t.co/kPTcsiMZSg @DeAngelisCorey @dcexaminer #SchoolChoice https://t.co/oz0qQa0smy","","1","1"
"MS School Choice","","False","1083770844038479872","2019-01-11 17:01:19","RT @ExcelinAction: One thing is clear: Mississippians not only want #schoolchoice, they want more of it. Hear from several families about w…","","1","0"
"School Choice Week","","True","1083770711175512066","2019-01-11 17:00:47","@im4schoolchoice You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","0","0"
"ExcelinEd in Action","","False","1083769254476955648","2019-01-11 16:55:00","The status quo is no longer good enough. It's time to try something new. #schoolchoice #WVed @CardinalWV https://t.co/ovr39mp3DA","","4","6"
"The Reform Alliance","Little Rock, AR","False","1083769190232846342","2019-01-11 16:54:45","Our School and Community Expo is tomorrow from 10 am - 2 pm at the Northwest Arkansas Convention Center. We will be there with @SchoolChoiceAR and @rooted_nwa to host the event. Free Admission! Door prizes! First 500 families receive a swag bag! #saveARstudents #SchoolChoice https://t.co/2Z04VdOo1Z","","1","0"
"primaverafacts","Arizona, USA","False","1083768569542791168","2019-01-11 16:52:17","Did you know? Each #Arizona high school dropout represents a half-million dollars in lifetime economic loss. https://t.co/iWbTQfeUwS @PrimaveraOnline @StrongMindEdu #schoolchoice #AZLeg","","1","1"
"Nicole Fournier","New Hampshire, USA","False","1083768149475016704","2019-01-11 16:50:36","schoolchoiceweek #schoolchoice  Thank you so much for my free #schoolchoiceweek awareness kit! I cant wait to put kids first and raise awareness for the many ways our children can learn… https://t.co/X6kFZmHkGm","","0","0"
"RaiseOurGrade","Arkansas","False","1083768062762012672","2019-01-11 16:50:16","#SchoolChoice and #2019... what is ahead and what we can expect from policy makers nationally. What programs would you like to see come to #Arkansas? #EducationOptions #ArEd 
https://t.co/hSNaEo1OxL","","0","0"
"School Choice Week","","True","1083768008202506240","2019-01-11 16:50:03","@Amy_Sioux You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","0","0"
"School Choice Week","","True","1083765483504050176","2019-01-11 16:40:01","@lewis1jj You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","0","1"
"ARParentSchoolChoice","Arkansas","False","1083763863483547649","2019-01-11 16:33:35","RT @ExcelinAction: ExcelinEd in Action is proud to be part of this coalition supporting the Alabama Accountability Act and the children tha…","","2","0"
"School Choice Week","","True","1083763023666388992","2019-01-11 16:30:14","@miedchoice You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","0","1"
"The Reform Alliance","Little Rock, AR","False","1083762831600824320","2019-01-11 16:29:29","RT @schoolchoicewk: @1ReformAlliance Thank you for joining the #schoolchoice celebration. It is an honor for us to celebrate with you!","","1","0"
"Fordham Institute","Washington, DC","True","1083761354887122944","2019-01-11 16:23:36","RT @ExcelinEd: Are #ESA's the future of #schoolchoice in 2019? Our own James Paul discusses: https://t.co/QVNgMvyUfb
#EdOpportunity @educat…","","2","0"
"School Choice Week","","True","1083760451698282497","2019-01-11 16:20:01","@RMSnationap You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","0","1"
"School Choice Week","","True","1083759628167667712","2019-01-11 16:16:45","@1ReformAlliance Thank you for joining the #schoolchoice celebration. It is an honor for us to celebrate with you!","","1","0"
"I.NEED.CLIFFORD.","Texas, USA","False","1083759050708475911","2019-01-11 16:14:27","RT @Hamletgarcia17: Open opportunity to anyone with merit and grit, regardless race, zip code or socioeconomic status I support #schoolchoi…","","44","0"
"The Reform Alliance","Little Rock, AR","False","1083758975089369089","2019-01-11 16:14:09","RT @schoolchoicewk: In two minutes, you could have customized materials to promote your school, organization, or group's celebration of Nat…","","3","0"
"Jonathan Butcher","Washington, DC","False","1083758943204196353","2019-01-11 16:14:01","RT @schoolchoicewk: @JM_Butcher You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1Bu…","","1","0"
"School Choice Week","","True","1083757938358042624","2019-01-11 16:10:02","@HSABeaumont You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","0","0"
"Kevin","Boston, MA","False","1083757256838127618","2019-01-11 16:07:19","RT @ToryKeithRE: Our latest blog post on school choice - this comes up all the time with families considering a move: https://t.co/y9sTW87O…","","1","0"
"GrumpyDenier #Sovereign","United Kingdom","False","1083757147748532224","2019-01-11 16:06:53","RT @IWF: Parents ought to be in the driving seat when their kids confront sensitive issues. Instead, progressive activists in California ha…","","2","0"
"Ladies of Liberty","United States","False","1083756928419987461","2019-01-11 16:06:01","RT @CatoOnCampus: Know anyone interested in #EducationPolicy, #SchoolChoice or public schooling? @CatoCEF is hiring an #intern this summer!…","","5","0"
"School Choice Week","","True","1083755670053244928","2019-01-11 16:01:01","@lindy_fulmer You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","1","1"
"ainhoa","","False","1083754515558514693","2019-01-11 15:56:26","RT @Hamletgarcia17: Our Public education system  has long promised quality education for all children. Parents want choice, students want c…","","64","0"
"Wendy Gonzales-Neal","Houston, TX","False","1083753885959897089","2019-01-11 15:53:56","That's right! Someone in Texas can't wait for National @schoolchoicewk, and that someone is us! #MyChildMyVoice is eagerly anticipating the festivities of the the best week of the year. We hope you will join us in celebrating! #NationalSchoolChoiceWeek #schoolchoice https://t.co/YeUt0vOHxq","","0","2"
"Mercedes","La Plata, Argentina","False","1083753821858381824","2019-01-11 15:53:40","RT @Hamletgarcia17: Open opportunity to anyone with merit and grit, regardless race, zip code or socioeconomic status I support #schoolchoi…","","44","0"
"School Choice Week","","True","1083752904069185536","2019-01-11 15:50:02","@StatePolicy You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","0","1"
"IWF","Washington, D.C.","True","1083752831641944064","2019-01-11 15:49:44","Parents ought to be in the driving seat when their kids confront sensitive issues. Instead, progressive activists in California have managed to extend their dominion beyond the traditional public schools, and into charters. #IWed #SchoolChoice https://t.co/KmLjEPRdrr","","2","6"
"School Choice Week","","True","1083752029644902405","2019-01-11 15:46:33","In two minutes, you could have customized materials to promote your school, organization, or group's celebration of National School Choice Week emailed to you! Visit https://t.co/9CNqdpMFN8 to get started. #schoolchoice #education #NSCW2019 https://t.co/5fHpp5EV5L","","3","3"
"Ed Reform Research","University of Arkansas","False","1083751060135727104","2019-01-11 15:42:42","RT @P_Diddy_Wolf: .⁦@DeAngelisCorey⁩ artfully discussing #SchoolChoice papers at #ISCRC19 ⁦@ua_edreform⁩ https://t.co/JZ1gs1E57K","","3","0"
"Dept. of Ed. Reform","University of Arkansas","False","1083750865356378112","2019-01-11 15:41:56","RT @P_Diddy_Wolf: .⁦@DeAngelisCorey⁩ artfully discussing #SchoolChoice papers at #ISCRC19 ⁦@ua_edreform⁩ https://t.co/JZ1gs1E57K","","3","0"
"School Choice Week","","True","1083750385028747264","2019-01-11 15:40:01","@Liberty4pa You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhOxgC","","0","0"
"School Choice Week","","True","1083749122501414912","2019-01-11 15:35:00","@21CyberSchool What a great idea! Encouraging students to share why they chose their school is a great way to celebrate National School Choice Week! #schoolchoice #NSCW2019 https://t.co/zu60ezp6oT","","0","1"
"Matthew Ladner","Phoenix Arizona","False","1083748740966633473","2019-01-11 15:33:29","RT @ExcelinEd: Are #ESA's the future of #schoolchoice in 2019? Our own James Paul discusses: https://t.co/QVNgMvyUfb
#EdOpportunity @educat…","","2","0"
"ExcelinEd","Tallahassee and DC","False","1083748366742212608","2019-01-11 15:32:00","Are #ESA's the future of #schoolchoice in 2019? Our own James Paul discusses: https://t.co/QVNgMvyUfb
#EdOpportunity @educationgadfly","","2","3"
"Board & Park","Natick, MA","False","1083748115432308737","2019-01-11 15:31:00","Our latest blog post on school choice - this comes up all the time with families considering a move: https://t.co/y9sTW87ONr
#massachusettsrealestate #boardandpark #massachusettspublicschools #schoolchoice #moving #househunters","","1","1"
"School Choice Week","","True","1083747904202903553","2019-01-11 15:30:10","@1ReformAlliance You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","0","0"
"imagination","Argentina","False","1083747273488646145","2019-01-11 15:27:39","RT @Hamletgarcia17: Open opportunity to anyone with merit and grit, regardless race, zip code or socioeconomic status I support #schoolchoi…","","44","0"
"MS School Choice","","False","1083746106360676353","2019-01-11 15:23:01","RT @EmpowerMS: Because parents know best!  #ChoiceNow #SchoolChoice #Waitlisted https://t.co/EJDdckxy1E","","1","0"
"Tillie Elvrum","Colorado Springs","False","1083746015830630400","2019-01-11 15:22:39","#Education Read of the Day from @JenniferAWagner and @edchoice #schoolchoice #ITrustParents https://t.co/I7L7zcgVyj","Place(full_name='Gleneagle, CO', attributes={}, url='https://api.twitter.com/1.1/geo/id/472859b07b6dc7b2.json', contained_within=[], country='United States', _api=<tweepy.api.API object at 0x7f0665dda9b0>, name='Gleneagle', bounding_box=BoundingBox(coordinates=[[[-104.8474461, 39.0272851], [-104.810682, 39.0272851], [-104.810682, 39.056623], [-104.8474461, 39.056623]]], _api=<tweepy.api.API object at 0x7f0665dda9b0>, type='Polygon'), country_code='US', id='472859b07b6dc7b2', place_type='city')","0","3"
"Emily Anne Gullickson","Phoenix, AZ","False","1083745549906407424","2019-01-11 15:20:48","Parents know best. No surprise there’s high demand for one of the best high schools in the Valley. #schoolchoice https://t.co/TkyW4W9caR","Place(full_name='Phoenix, AZ', attributes={}, url='https://api.twitter.com/1.1/geo/id/5c62ffb0f0f3479d.json', contained_within=[], country='United States', _api=<tweepy.api.API object at 0x7f0665dda9b0>, name='Phoenix', bounding_box=BoundingBox(coordinates=[[[-112.3239143, 33.29026], [-111.9254391, 33.29026], [-111.9254391, 33.8154652], [-112.3239143, 33.8154652]]], _api=<tweepy.api.API object at 0x7f0665dda9b0>, type='Polygon'), country_code='US', id='5c62ffb0f0f3479d', place_type='city')","2","4"
"School Choice Week","","True","1083745356574265345","2019-01-11 15:20:02","@JM_Butcher You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","1","2"
"Kat Murti","Washington, D.C.","False","1083743839507152896","2019-01-11 15:14:00","RT @CatoOnCampus: Know anyone interested in #EducationPolicy, #SchoolChoice or public schooling? @CatoCEF is hiring an #intern this summer!…","","5","0"
"rana","Türkiye","False","1083743256423424001","2019-01-11 15:11:41","RT @Hamletgarcia17: Our Public education system  has long promised quality education for all children. Parents want choice, students want c…","","64","0"
"School Choice Week","","True","1083742858887249920","2019-01-11 15:10:07","@Liberty4pa You're part of the School Choice Week 2019 Celebration Scrapbook. Thank you! #schoolchoice https://t.co/1BuMBhwWp4","","0","1"
